VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
2764,2322,Fathima Fernandes,64,F,0
2765,2323,Prakash Fernandes,34,M,0
2766,2323,Naveen Naik,21,M,0
2767,2324,Asha Naik,12,F,0
2768,2325,Arun Gowda,18,M,0
2769,2326,Venkatesh Rao,60,M,0
2770,2327,Salman Shetty,17,M,0
2771,2328,Anand Reddy,25,M,0
2772,2329,Manjula Patil,29,F,0
2773,2330,Naveen Reddy,14,M,0
2774,2331,Pooja Gowda,19,F,0
2775,2332,Rekha Poojary,31,F,0
2776,2332,Arun Kulkarni,31,M,0
2777,2333,Prakash Sheikh,61,M,0
2778,2334,Meena Naik,52,F,0
2779,2335,Anand Desai,61,M,0
2780,2336,Salman D'Souza,65,M,0
2781,2337,Meena,33,F,0
2782,2337,Bhagya,68,F,0
2783,2338,Roopa Desai,51,F,0
2784,2339,Vani Gowda,56,F,0
2785,2339,Mahesh Swamy,39,M,0
2786,2340,Kavitha Khan,44,F,0
2787,2341,Mary D'Souza,72,F,0
2788,2342,Manjunath Shetty,46,M,0
2789,2343,Salman Kulkarni,21,M,0
2790,2344,Ravi Shetty,47,M,0
2791,2345,Vinay Sheikh,16,M,0
2792,2346,Nagaraj Shetty,59,M,0
2793,2347,Shivakumar Sheikh,54,M,0
2794,2348,Mary Reddy,43,F,0
2795,2349,Shobha Gowda,39,F,0
2796,2350,Nagaraj Kulkarni,35,M,0
2797,2351,Joseph Kumar,45,M,0
2798,2352,Bhagya Murthy,30,F,0
2799,2353,Savitha D'Souza,64,F,0
2800,2354,Girish Naik,23,M,0
2801,2355,Prakash Hegde,54,M,0
2802,2356,Vinay,54,M,0
2803,2356,Fathima Sheikh,73,F,0
2804,2357,Suresh Poojary,61,M,0
2805,2358,Savitha Swamy,26,F,0
2806,2359,Nagaraj Murthy,68,M,0
2807,2360,Rekha Hegde,14,F,0
2808,2361,Deepak Acharya,68,M,0
2809,2362,Rekha Khan,58,F,0
2810,2363,Naveen Reddy,29,M,0
2811,2364,Chandrashekar Kumar,17,M,0
2812,2365,Deepak Swamy,17,M,0
2813,2366,Vinay Rao,35,M,0
2814,2367,Manjula D'Souza,70,F,0
2815,2368,Raghavendra Murthy,22,M,0
2816,2369,Pooja Khan,56,F,0
2817,2370,Sunitha D'Souza,48,F,0
2818,2370,Ravi Poojary,71,M,0
2819,2371,Lakshmi Naik,31,F,0
2820,2372,Savitha D'Souza,74,F,0
2821,2373,Suresh Shetty,52,M,0
2822,2374,Vinay Murthy,59,M,0
2823,2375,Asha Swamy,32,F,0
2824,2376,Lakshmi,68,F,0
2825,2377,Imran Reddy,34,M,0
2826,2378,Lakshmi Naik,44,F,0
2827,2379,Manjunath Patil,46,M,0
2828,2380,Kiran Reddy,69,M,0
2829,2380,Kavitha Khan,38,F,0
2830,2381,Bhagya Murthy,19,F,0
2831,2382,Lokesh Patil,28,M,0
2832,2383,Fathima Gowda,27,F,0
2833,2383,Padma Rao,42,F,0
2834,2384,Padma Reddy,75,F,0
2835,2384,Venkatesh Desai,18,M,0
2836,2385,Kavitha Fernandes,71,F,0
2837,2386,Umesh Murthy,25,M,0
2838,2386,Padma Patil,14,F,0
2839,2387,Shruthi Khan,67,F,0
2840,2388,Ayesha Gowda,34,F,0
2841,2388,Sunitha Patil,61,F,0
2842,2389,Santosh Khan,36,M,0
2843,2390,Anand Patil,21,M,0
2844,2391,Venkatesh Patil,18,M,0
2845,2392,Harish Sheikh,69,M,0
2846,2392,Shobha,39,F,0
2847,2393,Deepak Patil,33,M,0
2848,2393,Deepak Swamy,67,M,0
2849,2394,Peter Gowda,57,M,0
2850,2395,Arun Acharya,34,M,0
2851,2395,Abdul Gowda,55,M,0
2852,2396,Mahesh Poojary,13,M,0
2853,2397,Ayesha Desai,14,F,0
2854,2398,Roopa Shetty,20,F,0
2855,2399,Meena Sheikh,54,F,0
2856,2400,Ravi Naik,54,M,0
2857,2400,Joseph Swamy,64,M,0
2858,2401,Meena Hegde,49,F,0
2859,2402,Umesh Hegde,24,M,0
2860,2403,Karthik D'Souza,52,M,0
2861,2404,Joseph Khan,68,M,0
2862,2404,Abdul Poojary,72,M,0
2863,2405,Lakshmi Reddy,55,F,0
2864,2406,Harish Desai,15,M,0
2865,2407,Pooja Poojary,44,F,0
2866,2408,Geetha,20,F,0
2867,2409,Naveen Desai,36,M,0
2868,2410,Joseph Fernandes,38,M,0
2869,2411,Karthik Murthy,12,M,0
2870,2412,Sunitha Kulkarni,44,F,0
2871,2413,Sunitha Fernandes,72,F,0
2872,2413,Shruthi Desai,45,F,0
2873,2414,Peter Sheikh,29,M,0
2874,2415,Imran Acharya,59,M,0
2875,2416,Ayesha Sheikh,45,F,0
2876,2416,Asha Kumar,40,F,0
2877,2417,Kiran Reddy,63,M,0
2878,2418,Mary D'Souza,41,F,0
2879,2419,Divya,16,F,0
2880,2420,Bhagya Fernandes,36,F,0
2881,2421,Prakash,29,M,0
2882,2421,Joseph Murthy,68,M,0
2883,2422,Shobha Naik,70,F,0
2884,2423,Venkatesh Swamy,63,M,0
2885,2423,Ravi Poojary,41,M,1
2886,2424,Fathima Poojary,73,F,0
2887,2425,Umesh,27,M,0
2888,2426,Venkatesh Patil,30,M,0
2889,2427,Savitha Acharya,36,F,0
2890,2428,Joseph Murthy,51,M,0
2891,2429,Padma D'Souza,30,F,0
2892,2429,Vinay Shetty,64,M,0
2893,2430,Ravi Desai,66,M,0
2894,2431,Rekha Kumar,18,F,0
2895,2432,Lokesh Kumar,54,M,0
2896,2433,Salman Hegde,58,M,0
2897,2433,Shobha Rao,31,F,0
2898,2434,Imran Kumar,38,M,0
2899,2435,Chandrashekar Kumar,41,M,0
2900,2435,Umesh,53,M,0
2901,2436,Kiran Kumar,19,M,0
2902,2437,Geetha Naik,26,F,0
2903,2438,Savitha Sheikh,20,F,0
2904,2438,Arun Acharya,18,M,0
2905,2439,Basavaraj Sheikh,50,M,0
2906,2440,Padma Swamy,35,F,0
2907,2440,Bhagya,28,F,0
2908,2441,Vani Kumar,42,F,0
2909,2441,Prakash Kumar,43,M,0
2910,2442,Nagaraj Gowda,22,M,0
2911,2442,Abdul Sheikh,47,M,0
2912,2443,Santosh Desai,70,M,0
2913,2444,Asha Poojary,66,F,0
2914,2444,Shruthi Poojary,20,F,0
2915,2445,Venkatesh Murthy,35,M,0
2916,2446,Ayesha Shetty,52,F,0
2917,2447,Rekha Khan,20,F,0
2918,2448,Sunitha Acharya,61,F,0
2919,2448,Manjula Fernandes,39,F,0
2920,2449,Roopa Desai,39,F,0
2921,2450,Nagaraj Khan,27,M,0
2922,2451,Anand Naik,48,M,0
2923,2452,Manjula Kulkarni,43,F,0
2924,2453,Deepak Reddy,27,M,0
2925,2454,Harish Murthy,75,M,0
2926,2454,Raghavendra Hegde,32,M,0
2927,2455,Ayesha Poojary,42,F,0
2928,2456,Bhagya Kulkarni,28,F,0
2929,2457,Bhagya Acharya,29,F,0
2930,2457,Shobha Gowda,68,F,0
2931,2458,Harish Rao,45,M,0
2932,2459,Umesh Khan,36,M,0
2933,2460,Mary Naik,44,F,0
2934,2461,Deepak Khan,18,M,0
2935,2462,Asha Sheikh,14,F,0
2936,2462,Padma Naik,46,F,0
2937,2463,Imran D'Souza,43,M,0
2938,2464,Vani Patil,73,F,0
2939,2465,Vani Acharya,21,F,0
2940,2466,Bhagya,69,F,0
2941,2467,Harish Kumar,29,M,0
2942,2467,Chandrashekar Kumar,13,M,0
2943,2468,Mahesh Hegde,63,M,0
2944,2469,Basavaraj Khan,46,M,0
2945,2470,Peter Hegde,63,M,0
2946,2471,Sunitha Fernandes,40,F,0
2947,2472,Raghavendra Acharya,54,M,0
2948,2473,Lakshmi Kumar,71,F,0
2949,2474,Raghavendra Desai,57,M,0
2950,2474,Bhagya Rao,44,F,0
2951,2475,Geetha Gowda,66,F,0
2952,2476,Padma Patil,43,F,0
2953,2477,Kiran Sheikh,60,M,0
2954,2478,Ravi Kumar,43,M,0
2955,2479,Shobha Desai,62,F,0
2956,2480,Geetha Rao,27,F,0
2957,2481,Ravi Reddy,74,M,0
2958,2482,Basavaraj Hegde,74,M,0
2959,2482,Shobha Rao,24,F,0
2960,2483,Deepak Naik,69,M,0
2961,2484,Padma Naik,64,F,0
2962,2485,Harish Gowda,20,M,0
2963,2486,Girish Swamy,51,M,0
2964,2487,Harish Kulkarni,37,M,0
2965,2488,Padma Khan,74,F,0
2966,2489,Vinay Khan,36,M,0
2967,2489,Umesh Rao,48,M,0
2968,2490,Karthik Kumar,72,M,0
2969,2491,Nagaraj Poojary,18,M,0
2970,2491,Shruthi Acharya,53,F,0
2971,2492,Ravi Gowda,44,M,0
2972,2493,Manjula,62,F,0
2973,2494,Mary Reddy,50,F,0
2974,2495,Meena Naik,58,F,0
2975,2496,Nagaraj Swamy,69,M,0
2976,2497,Roopa Reddy,72,F,0
2977,2498,Mary Acharya,37,F,0
2978,2499,Lokesh Naik,59,M,0
2979,2499,Asha Kulkarni,28,F,0
2980,2500,Kavitha Naik,21,F,0
2981,2501,Deepak Sheikh,48,M,0
2982,2502,Divya Swamy,43,F,0
2983,2502,Mary Kumar,15,F,0
2984,2503,Joseph Kulkarni,48,M,0
2985,2503,Santosh Fernandes,56,M,0
2986,2504,Roopa Khan,20,F,0
2987,2505,Girish Gowda,58,M,0
2988,2506,Joseph D'Souza,43,M,0
2989,2507,Ravi Khan,28,M,0
2990,2508,Raghavendra Shetty,67,M,0
2991,2509,Joseph Rao,58,M,0
2992,2510,Peter Poojary,58,M,0
2993,2511,Sunitha Patil,50,F,0
2994,2511,Salman Shetty,47,M,0
2995,2512,Manjula Kumar,58,F,0
2996,2513,Salman Patil,65,M,0
2997,2514,Mary Kulkarni,74,F,0
2998,2515,Lokesh Desai,54,M,0
2999,2515,Venkatesh Poojary,53,M,0
3000,2516,Divya Sheikh,63,F,0
3001,2517,Anand Khan,56,M,0
3002,2518,Suresh Rao,64,M,0
3003,2519,Harish Reddy,70,M,0
3004,2520,Mary Rao,22,F,0
3005,2520,Mahesh Hegde,74,M,0
3006,2521,Asha Khan,59,F,0
3007,2522,Fathima Poojary,26,F,0
3008,2523,Roopa Sheikh,68,F,0
3009,2524,Savitha Rao,42,F,0
3010,2525,Savitha Reddy,54,F,0
3011,2526,Shobha Kumar,21,F,0
3012,2527,Venkatesh Swamy,21,M,0
3013,2528,Naveen Rao,73,M,0
3014,2529,Shobha Sheikh,69,F,0
3015,2530,Sunitha Hegde,48,F,0
3016,2531,Asha Poojary,48,F,0
3017,2532,Ravi Fernandes,57,M,0
3018,2533,Kavitha Hegde,75,F,0
3019,2534,Chandrashekar Desai,60,M,0
3020,2535,Basavaraj Kulkarni,48,M,0
3021,2536,Imran Gowda,62,M,0
3022,2537,Harish Naik,50,M,0
3023,2538,Imran Shetty,13,M,0
3024,2539,Pooja D'Souza,57,F,0
3025,2540,Ravi Acharya,45,M,0
3026,2540,Venkatesh Murthy,48,M,0
3027,2541,Divya Swamy,26,F,0
3028,2541,Lakshmi Reddy,39,F,0
3029,2542,Salman Fernandes,36,M,0
3030,2543,Girish Rao,71,M,0
3031,2544,Asha Naik,46,F,0
3032,2545,Chandrashekar D'Souza,12,M,0
3033,2546,Salman Khan,19,M,0
3034,2547,Salman Naik,21,M,0
3035,2548,Geetha Reddy,46,F,0
3036,2549,Umesh Rao,12,M,0
3037,2550,Lokesh Fernandes,29,M,0
3038,2551,Sunitha Reddy,72,F,0
3039,2551,Santosh Khan,73,M,0
3040,2552,Venkatesh Desai,57,M,0
3041,2552,Salman Rao,14,M,0
3042,2553,Mary Hegde,75,F,0
3043,2553,Divya Shetty,20,F,0
3044,2554,Roopa Acharya,40,F,0
3045,2554,Geetha Sheikh,65,F,0
3046,2555,Arun Kulkarni,18,M,0
3047,2556,Naveen Kulkarni,75,M,0
3048,2557,Ayesha Murthy,18,F,0
3049,2558,Raghavendra Desai,53,M,0
3050,2559,Joseph Rao,52,M,0
3051,2560,Bhagya D'Souza,52,F,0
3052,2561,Shruthi Khan,12,F,0
3053,2562,Ayesha D'Souza,30,F,0
3054,2563,Deepak Fernandes,65,M,0
3055,2563,Deepak Hegde,35,M,0
3056,2564,Ravi Desai,58,M,0
3057,2565,Harish Gowda,12,M,0
3058,2565,Sunitha D'Souza,63,F,0
3059,2566,Geetha Reddy,63,F,0
3060,2566,Ayesha Patil,46,F,0
3061,2567,Sunitha Gowda,52,F,0
3062,2567,Santosh Acharya,42,M,0
3063,2568,Fathima Murthy,45,F,0
3064,2569,Rekha Fernandes,67,F,0
3065,2570,Suresh Kulkarni,34,M,0
3066,2571,Asha Swamy,14,F,0
3067,2572,Savitha Swamy,21,F,0
3068,2573,Nagaraj Reddy,68,M,0
3069,2574,Anand Khan,26,M,0
3070,2575,Roopa Gowda,17,F,0
3071,2575,Padma Kulkarni,24,F,0
3072,2576,Rekha Gowda,64,F,0
3073,2577,Anand Poojary,66,M,0
3074,2578,Chandrashekar Khan,69,M,0
3075,2579,Kiran Swamy,32,M,0
3076,2579,Geetha Desai,52,F,0
3077,2580,Kavitha Murthy,38,F,0
3078,2580,Arun Reddy,64,M,0
3079,2581,Manjunath Desai,66,M,0
3080,2582,Roopa Rao,29,F,0
3081,2583,Meena Hegde,19,F,0
3082,2584,Girish Rao,31,M,0
3083,2585,Rekha Shetty,58,F,0
3084,2586,Ayesha Acharya,75,F,0
3085,2586,Padma Gowda,71,F,0
3086,2587,Bhagya Kumar,30,F,0
3087,2588,Imran Hegde,33,M,0
3088,2589,Vani,29,F,0
3089,2590,Shobha Poojary,71,F,0
3090,2591,Deepak Poojary,35,M,0
3091,2592,Shruthi Kulkarni,56,F,0
3092,2592,Umesh Patil,43,M,0
3093,2593,Savitha Khan,23,F,0
3094,2594,Shruthi Patil,55,F,0
3095,2595,Pooja Swamy,59,F,0
3096,2595,Girish,69,M,0
3097,2596,Shruthi Acharya,53,F,0
3098,2597,Kavitha D'Souza,33,F,0
3099,2598,Manjunath Desai,13,M,0
3100,2598,Salman Murthy,19,M,0
3101,2599,Asha Acharya,22,F,0
3102,2600,Raghavendra Swamy,58,M,0
3103,2601,Vani Fernandes,31,F,0
3104,2602,Chandrashekar D'Souza,74,M,0
3105,2603,Basavaraj Swamy,30,M,0
3106,2604,Savitha Rao,60,F,0
3107,2605,Ayesha Rao,75,F,0
3108,2606,Manjula,50,F,0
3109,2606,Manjunath Reddy,40,M,0
3110,2607,Manjula Sheikh,18,F,0
3111,2608,Joseph Rao,68,M,0
3112,2609,Deepak Sheikh,54,M,0
3113,2609,Kavitha Sheikh,21,F,0
3114,2610,Arun Shetty,12,M,0
3115,2611,Sunitha Acharya,20,F,0
3116,2611,Fathima Murthy,60,F,0
3117,2612,Prakash Desai,51,M,0
3118,2613,Geetha Reddy,12,F,0
3119,2614,Vani Gowda,57,F,0
3120,2615,Naveen D'Souza,16,M,0
3121,2616,Ayesha Desai,30,F,0
3122,2617,Shobha Khan,40,F,0
3123,2617,Padma Kumar,45,F,0
3124,2618,Shivakumar Reddy,41,M,0
3125,2618,Divya Sheikh,65,F,0
3126,2619,Joseph Poojary,55,M,0
3127,2620,Shivakumar Kumar,56,M,0
3128,2621,Vani Poojary,17,F,0
3129,2622,Fathima Kulkarni,37,F,0
3130,2623,Pooja Kulkarni,41,F,0
3131,2624,Harish Hegde,64,M,0
3132,2625,Manjula Reddy,25,F,0
3133,2626,Suresh Hegde,63,M,0
3134,2627,Raghavendra Poojary,50,M,0
3135,2628,Kavitha Kulkarni,25,F,0
3136,2629,Shruthi Sheikh,31,F,0
3137,2629,Lokesh Kulkarni,42,M,0
3138,2630,Kavitha Shetty,53,F,0
3139,2631,Meena Reddy,54,F,0
3140,2632,Lokesh,61,M,0
3141,2632,Karthik Hegde,36,M,0
3142,2633,Divya Acharya,42,F,0
3143,2634,Peter Khan,67,M,0
3144,2635,Manjunath Naik,50,M,0
3145,2636,Chandrashekar Naik,48,M,0
3146,2637,Fathima,43,F,0
3147,2638,Salman Naik,33,M,0
3148,2639,Shruthi Patil,12,F,0
3149,2640,Imran Poojary,52,M,0
3150,2641,Fathima Desai,67,F,0
3151,2642,Sunitha D'Souza,57,F,0
3152,2643,Imran Desai,71,M,0
3153,2644,Asha Reddy,15,F,0
3154,2645,Peter Hegde,14,M,0
3155,2645,Santosh Kumar,41,M,0
3156,2646,Mary Acharya,14,F,0
3157,2647,Kavitha Poojary,60,F,0
3158,2648,Ayesha Naik,66,F,0
3159,2649,Deepak Kumar,29,M,0
3160,2650,Lokesh Kulkarni,17,M,0
3161,2651,Divya Naik,52,F,0
3162,2652,Shruthi Kumar,66,F,0
3163,2653,Deepak Fernandes,69,M,0
3164,2654,Kiran,43,M,0
3165,2655,Padma Khan,30,F,0
3166,2655,Lakshmi Kumar,20,F,0
3167,2656,Sunitha Shetty,70,F,0
3168,2657,Anand Fernandes,69,M,0
3169,2658,Deepak Sheikh,27,M,0
3170,2658,Kavitha Sheikh,13,F,0
3171,2659,Divya Reddy,53,F,0
3172,2660,Fathima Gowda,53,F,0
3173,2661,Vani Sheikh,25,F,0
3174,2662,Salman Naik,67,M,0
3175,2662,Peter Kulkarni,38,M,0
3176,2663,Bhagya Hegde,33,F,0
3177,2664,Rekha Khan,39,F,0
3178,2664,Rekha Sheikh,59,F,0
3179,2665,Kiran Rao,69,M,0
3180,2666,Karthik Naik,50,M,0
3181,2667,Kiran,24,M,0
3182,2667,Divya Sheikh,17,F,0
3183,2668,Abdul Fernandes,45,M,0
3184,2669,Shruthi Swamy,51,F,0
3185,2670,Kavitha Gowda,23,F,0
3186,2671,Manjunath Acharya,25,M,0
3187,2672,Asha Fernandes,47,F,0
3188,2673,Ravi Murthy,15,M,0
3189,2674,Arun Kulkarni,71,M,0
3190,2674,Ravi Patil,25,M,0
3191,2675,Kavitha Patil,67,F,0
3192,2676,Peter,46,M,0
3193,2677,Suresh Khan,43,M,0
3194,2678,Umesh Swamy,15,M,0
3195,2679,Rekha Kumar,14,F,0
3196,2680,Padma Reddy,39,F,0
3197,2680,Pooja Kulkarni,34,F,0
3198,2681,Meena Acharya,62,F,0
3199,2682,Basavaraj Shetty,34,M,0
3200,2683,Roopa Poojary,17,F,0
3201,2683,Raghavendra Fernandes,22,M,0
3202,2684,Abdul Kumar,39,M,0
3203,2684,Girish Patil,73,M,0
3204,2685,Girish Rao,53,M,0
3205,2686,Imran Kumar,17,M,0
3206,2687,Karthik Acharya,42,M,0
3207,2688,Divya Kulkarni,50,F,0
3208,2689,Manjula Kumar,16,F,0
3209,2690,Abdul Acharya,75,M,0
3210,2691,Vinay Patil,36,M,0
3211,2692,Arun Patil,35,M,0
3212,2693,Shivakumar Patil,15,M,0
3213,2694,Asha Murthy,63,F,0
3214,2694,Harish Fernandes,24,M,0
3215,2695,Pooja Gowda,24,F,0
3216,2695,Lakshmi Shetty,52,F,0
3217,2696,Rekha Kumar,23,F,0
3218,2697,Karthik Kulkarni,75,M,0
3219,2697,Salman,48,M,0
3220,2698,Meena,22,F,0
3221,2699,Ayesha Poojary,20,F,0
3222,2700,Shivakumar,17,M,0
3223,2701,Sunitha Kulkarni,63,F,0
3224,2702,Naveen Sheikh,43,M,0
3225,2703,Shruthi Kumar,68,F,0
3226,2704,Peter Reddy,44,M,0
3227,2705,Kavitha Shetty,56,F,0
3228,2706,Naveen Acharya,29,M,0
3229,2706,Meena Kumar,69,F,0
3230,2707,Suresh D'Souza,31,M,0
3231,2708,Asha Fernandes,28,F,0
3232,2708,Pooja Naik,60,F,0
3233,2709,Vinay Gowda,16,M,0
3234,2710,Umesh Kulkarni,26,M,0
3235,2711,Pooja Swamy,30,F,0
3236,2712,Basavaraj Poojary,53,M,0
3237,2713,Nagaraj Fernandes,56,M,0
3238,2713,Suresh Poojary,22,M,0
3239,2714,Sunitha Acharya,34,F,0
3240,2715,Shruthi Khan,52,F,0
3241,2716,Geetha Naik,60,F,0
3242,2717,Geetha,40,F,0
3243,2718,Imran Khan,37,M,0
3244,2719,Santosh Shetty,20,M,0
3245,2720,Prakash Gowda,53,M,1
3246,2720,Prakash Hegde,62,M,0
3247,2721,Santosh Patil,32,M,0
3248,2721,Peter Hegde,59,M,0
3249,2722,Santosh Desai,12,M,0
3250,2723,Geetha Reddy,25,F,0
3251,2724,Mahesh Sheikh,69,M,1
3252,2725,Kavitha Murthy,55,F,0
3253,2726,Naveen Rao,31,M,0
3254,2726,Arun Poojary,62,M,0
3255,2727,Manjula Poojary,40,F,0
3256,2728,Naveen Poojary,68,M,0
3257,2729,Meena Poojary,26,F,0
3258,2729,Harish,29,M,0
3259,2730,Sunitha Patil,57,F,0
3260,2731,Santosh Gowda,37,M,0
3261,2732,Savitha Rao,21,F,0
3262,2733,Raghavendra Sheikh,14,M,0
3263,2733,Raghavendra Rao,14,M,0
3264,2734,Manjula,19,F,0
3265,2735,Naveen Fernandes,46,M,0
3266,2735,Lokesh,29,M,0
3267,2736,Anand Gowda,36,M,0
3268,2737,Ravi Hegde,59,M,0
3269,2737,Salman Khan,38,M,0
3270,2738,Basavaraj Fernandes,39,M,0
3271,2739,Suresh Gowda,26,M,0
3272,2739,Mary Hegde,37,F,0
3273,2740,Ayesha Rao,64,F,0
3274,2741,Suresh Khan,36,M,0
3275,2742,Peter Sheikh,40,M,0
3276,2742,Santosh Sheikh,31,M,0
3277,2743,Manjula Poojary,60,F,0
3278,2744,Joseph Desai,29,M,0
3279,2744,Rekha Patil,40,F,0
3280,2745,Suresh Kumar,66,M,0
3281,2746,Shivakumar Fernandes,58,M,0
3282,2747,Rekha Poojary,60,F,0
3283,2748,Asha Fernandes,15,F,0
3284,2749,Manjula Swamy,44,F,0
3285,2749,Shobha Patil,44,F,0
3286,2750,Fathima Gowda,27,F,0
3287,2751,Savitha Swamy,51,F,0
3288,2751,Rekha Reddy,65,F,0
3289,2752,Meena Poojary,64,F,0
3290,2753,Shivakumar Rao,33,M,0
3291,2754,Karthik Gowda,71,M,0
3292,2755,Naveen,32,M,0
3293,2756,Imran Sheikh,75,M,1
3294,2757,Lakshmi Sheikh,62,F,0
3295,2757,Peter Desai,57,M,0
3296,2758,Santosh Acharya,67,M,0
3297,2759,Santosh Poojary,74,M,0
3298,2760,Vani Sheikh,51,F,0
3299,2761,Nagaraj,15,M,0
3300,2762,Basavaraj Sheikh,28,M,0
3301,2763,Shruthi Poojary,72,F,0
3302,2764,Karthik Poojary,49,M,0
3303,2765,Anand Shetty,33,M,0
3304,2766,Joseph Shetty,24,M,0
3305,2766,Ravi Hegde,39,M,0
3306,2767,Kavitha Poojary,49,F,0
3307,2768,Divya Shetty,26,F,0
3308,2769,Rekha Sheikh,34,F,0
3309,2770,Mary Rao,39,F,0
3310,2771,Manjula Naik,26,F,0
3311,2772,Bhagya Shetty,38,F,0
3312,2772,Savitha Sheikh,12,F,0
3313,2773,Shivakumar Acharya,22,M,0
3314,2774,Rekha Shetty,23,F,0
3315,2775,Sunitha Poojary,44,F,1
3316,2776,Lakshmi Poojary,55,F,0
3317,2777,Sunitha Desai,58,F,0
3318,2778,Asha Swamy,45,F,0
3319,2778,Rekha Reddy,42,F,0
3320,2779,Ravi Sheikh,40,M,0
3321,2780,Kiran D'Souza,74,M,0
3322,2781,Imran Patil,56,M,0
3323,2782,Ayesha Fernandes,20,F,0
3324,2782,Arun Naik,23,M,0
3325,2783,Divya Naik,27,F,0
3326,2784,Kavitha Hegde,38,F,0
3327,2785,Manjula Reddy,75,F,0
3328,2786,Roopa D'Souza,22,F,0
3329,2787,Basavaraj D'Souza,21,M,0
3330,2788,Roopa Sheikh,14,F,0
3331,2789,Raghavendra Shetty,69,M,0
3332,2790,Girish Murthy,31,M,0
3333,2791,Meena Patil,13,F,0
3334,2792,Shivakumar Sheikh,36,M,0
3335,2792,Bhagya Sheikh,73,F,0
3336,2793,Salman Hegde,22,M,0
3337,2794,Pooja Acharya,34,F,0
3338,2795,Manjunath Poojary,67,M,0
3339,2795,Mary Swamy,46,F,0
3340,2796,Mahesh,54,M,0
3341,2797,Roopa Khan,43,F,0
3342,2798,Geetha Fernandes,68,F,1
3343,2798,Meena Patil,41,F,0
3344,2799,Santosh,49,M,0
3345,2800,Bhagya Gowda,49,F,0
3346,2801,Meena Gowda,16,F,0
3347,2802,Savitha Kumar,74,F,0
3348,2803,Lokesh Khan,67,M,0
3349,2803,Pooja Poojary,26,F,0
3350,2804,Kavitha D'Souza,53,F,0
3351,2805,Padma Reddy,36,F,0
3352,2806,Divya Gowda,42,F,0
3353,2806,Rekha Gowda,22,F,0
3354,2807,Shruthi Fernandes,55,F,0
3355,2808,Abdul Swamy,66,M,0
3356,2809,Meena Hegde,35,F,0
3357,2810,Asha Rao,73,F,0
3358,2810,Divya Shetty,56,F,0
3359,2811,Shobha Fernandes,14,F,0
3360,2812,Umesh Murthy,21,M,0
3361,2813,Kiran Rao,65,M,0
3362,2814,Mahesh Reddy,71,M,0
3363,2815,Roopa D'Souza,13,F,0
3364,2816,Mahesh Gowda,75,M,0
3365,2817,Divya Kulkarni,30,F,0
3366,2818,Umesh,59,M,0
3367,2819,Basavaraj Desai,12,M,0
3368,2820,Raghavendra,35,M,0
3369,2821,Girish Poojary,40,M,0
3370,2822,Divya Reddy,70,F,0
3371,2823,Suresh Swamy,42,M,0
3372,2824,Meena Kulkarni,60,F,0
3373,2825,Naveen Swamy,17,M,0
3374,2826,Roopa Murthy,37,F,0
3375,2827,Imran D'Souza,51,M,0
3376,2828,Roopa Patil,30,F,0
3377,2829,Divya Khan,42,F,0
3378,2830,Mahesh Rao,64,M,0
3379,2831,Bhagya,27,F,0
3380,2832,Savitha Rao,22,F,0
3381,2833,Ayesha Patil,25,F,0
3382,2834,Pooja Sheikh,38,F,0
3383,2834,Raghavendra Shetty,18,M,0
3384,2835,Harish Kulkarni,73,M,0
3385,2836,Shruthi Kulkarni,35,F,0
3386,2837,Prakash Patil,71,M,0
3387,2837,Umesh Rao,53,M,0
3388,2838,Anand Gowda,18,M,0
3389,2839,Lakshmi Murthy,73,F,0
3390,2840,Lokesh Fernandes,66,M,0
3391,2841,Prakash Kumar,41,M,0
3392,2842,Padma Gowda,74,F,0
3393,2842,Lokesh Swamy,71,M,0
3394,2843,Sunitha Naik,32,F,0
3395,2843,Venkatesh Rao,26,M,0
3396,2844,Girish Hegde,60,M,0
3397,2845,Harish Naik,60,M,0
3398,2846,Manjula Hegde,68,F,0
3399,2847,Suresh Poojary,24,M,1
3400,2848,Basavaraj Rao,49,M,0
3401,2849,Deepak Kumar,48,M,0
3402,2850,Padma Murthy,23,F,0
3403,2851,Padma Swamy,37,F,0
3404,2852,Ayesha Kulkarni,52,F,0
3405,2853,Mary D'Souza,42,F,0
3406,2854,Divya Shetty,63,F,0
3407,2854,Salman Sheikh,47,M,0
3408,2855,Ravi Rao,32,M,0
3409,2856,Divya Fernandes,22,F,0
3410,2857,Shobha Kulkarni,20,F,0
3411,2858,Sunitha Shetty,65,F,0
3412,2859,Mary Poojary,33,F,0
3413,2860,Savitha Naik,15,F,0
3414,2861,Shruthi Desai,65,F,0
3415,2861,Manjula,42,F,0
3416,2862,Rekha Acharya,59,F,0
3417,2863,Arun Naik,65,M,0
3418,2864,Meena Rao,72,F,0
3419,2865,Divya Khan,18,F,0
3420,2865,Vinay Acharya,19,M,0
3421,2866,Shruthi Swamy,37,F,0
3422,2867,Naveen Poojary,14,M,0
3423,2868,Geetha Rao,16,F,0
3424,2869,Vani Poojary,22,F,0
3425,2870,Karthik Reddy,66,M,0
3426,2871,Ravi Kulkarni,35,M,0
3427,2872,Kiran D'Souza,72,M,0
3428,2873,Manjunath,71,M,0
3429,2873,Lakshmi Sheikh,52,F,0
3430,2874,Geetha Naik,62,F,0
