ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
2312,2312,Fathima Fernandes,59,10,3,3,2
2313,2313,Sunitha Shetty,49,5,5,5,2
2314,2314,Girish Acharya,29,10,5,5,1
2315,2315,Padma Gowda,69,7,1,1,2
2316,2316,Abdul Naik,37,2,4,2,1
2317,2317,Roopa Reddy,25,10,2,2,2
2318,2318,Vani Rao,30,2,6,2,2
2319,2319,Shobha Kulkarni,48,4,4,2,2
2320,2320,Salman Fernandes,67,4,2,3,1
2321,2321,Shruthi Rao,36,5,4,2,2
2322,2322,Fathima Khan,67,2,1,1,2
2323,2323,Sunitha Fernandes,46,3,4,3,2
2324,2324,Lokesh Poojary,54,2,5,4,1
2325,2325,Pooja Desai,66,9,3,4,2
2326,2326,Roopa Kumar,37,10,3,4,2
2327,2327,Fathima,41,7,1,3,2
2328,2328,Geetha Acharya,44,7,3,3,2
2329,2329,Santosh Khan,60,3,3,5,1
2330,2330,Nagaraj Kulkarni,52,4,5,1,1
2331,2331,Asha Desai,53,6,4,4,2
2332,2332,Meena Poojary,64,2,6,1,2
2333,2333,Mahesh Hegde,63,3,5,2,1
2334,2334,Girish Naik,50,10,2,1,1
2335,2335,Asha Patil,31,6,4,3,2
2336,2336,Salman Swamy,56,8,6,3,1
2337,2337,Divya Fernandes,45,1,1,1,2
2338,2338,Divya Kulkarni,18,4,4,2,2
2339,2339,Deepak Hegde,56,6,4,5,1
2340,2340,Chandrashekar Reddy,46,3,5,5,1
2341,2341,Pooja Gowda,24,2,4,4,2
2342,2342,Deepak Kumar,68,10,1,1,1
2343,2343,Venkatesh Hegde,55,2,5,4,1
2344,2344,Vani Gowda,40,7,6,3,2
2345,2345,Abdul Acharya,52,5,2,2,1
2346,2346,Vani D'Souza,63,6,2,3,2
2347,2347,Rekha Murthy,41,2,6,1,2
2348,2348,Joseph Rao,61,7,6,5,1
2349,2349,Kavitha Kumar,67,2,6,1,2
2350,2350,Prakash Desai,29,5,2,5,1
2351,2351,Imran Gowda,57,7,2,4,1
2352,2352,Asha Desai,65,6,4,2,2
2353,2353,Padma Rao,69,6,2,5,2
2354,2354,Meena Kumar,51,10,6,1,2
2355,2355,Anand Poojary,28,3,2,1,1
2356,2356,Shobha Reddy,22,10,2,4,2
2357,2357,Karthik Kulkarni,23,9,1,2,1
2358,2358,Harish Gowda,65,9,3,5,1
2359,2359,Karthik Acharya,44,10,6,3,1
2360,2360,Manjunath Khan,64,5,3,4,1
2361,2361,Fathima Fernandes,22,9,6,3,2
2362,2362,Karthik Sheikh,60,5,1,3,1
2363,2363,Geetha Patil,27,7,4,3,2
2364,2364,Pooja Fernandes,48,6,6,3,2
2365,2365,Kiran Reddy,18,1,3,2,1
2366,2366,Prakash Sheikh,70,2,6,1,1
2367,2367,Sunitha Desai,70,10,2,5,2
2368,2368,Bhagya Kumar,60,1,5,4,2
2369,2369,Manjula Murthy,41,4,5,5,2
2370,2370,Vani Gowda,35,9,4,1,2
2371,2371,Shobha D'Souza,18,6,6,2,2
2372,2372,Joseph Sheikh,59,7,2,5,1
2373,2373,Shobha Acharya,51,8,3,1,2
2374,2374,Padma Shetty,38,4,6,1,2
2375,2375,Ayesha Naik,51,8,3,1,2
2376,2376,Arun Kumar,55,10,1,3,1
2377,2377,Manjunath Naik,28,5,1,5,1
2378,2378,Prakash Reddy,32,1,6,3,1
2379,2379,Geetha Swamy,36,7,3,1,2
2380,2380,Deepak Poojary,23,10,6,2,1
2381,2381,Umesh D'Souza,58,5,2,3,1
2382,2382,Raghavendra Acharya,26,4,3,2,1
2383,2383,Chandrashekar,28,2,1,4,1
2384,2384,Abdul Murthy,44,8,5,5,1
2385,2385,Rekha Sheikh,64,6,5,1,2
2386,2386,Ayesha Poojary,23,6,4,3,2
2387,2387,Nagaraj Poojary,33,7,3,2,1
2388,2388,Asha Naik,37,4,4,3,2
2389,2389,Venkatesh Patil,31,7,4,5,1
2390,2390,Savitha Acharya,38,4,4,2,2
2391,2391,Joseph Hegde,50,9,6,1,1
2392,2392,Kavitha Acharya,52,3,3,4,2
2393,2393,Asha Naik,45,7,3,5,2
2394,2394,Meena Kumar,38,10,4,3,2
2395,2395,Vinay Rao,26,10,6,5,1
2396,2396,Sunitha Kulkarni,65,4,6,1,2
2397,2397,Roopa Naik,35,1,6,1,2
2398,2398,Peter Gowda,49,3,6,2,1
2399,2399,Shruthi Shetty,21,3,5,2,2
2400,2400,Shivakumar Swamy,63,6,1,3,1
2401,2401,Deepak Shetty,56,1,2,3,1
2402,2402,Santosh Patil,37,9,4,2,1
2403,2403,Peter Patil,62,1,6,3,1
2404,2404,Santosh Swamy,30,2,2,3,1
2405,2405,Girish D'Souza,25,9,3,3,1
2406,2406,Raghavendra Naik,59,5,3,4,1
2407,2407,Girish,36,5,1,1,1
2408,2408,Shobha Acharya,20,2,3,2,2
2409,2409,Naveen Shetty,48,9,1,5,1
2410,2410,Vinay Murthy,37,7,4,5,1
2411,2411,Arun Kulkarni,69,7,1,3,1
2412,2412,Sunitha Naik,55,3,4,3,2
2413,2413,Mary Murthy,30,3,4,4,2
2414,2414,Peter Shetty,56,10,5,1,1
2415,2415,Shruthi Desai,26,1,6,2,2
2416,2416,Shruthi Hegde,30,7,1,1,2
2417,2417,Savitha Hegde,69,5,5,2,2
2418,2418,Roopa Kulkarni,24,1,4,4,2
2419,2419,Geetha Poojary,60,3,1,3,2
2420,2420,Naveen Acharya,18,3,3,5,1
2421,2421,Naveen Hegde,25,3,2,4,1
2422,2422,Joseph D'Souza,20,10,5,2,1
2423,2423,Fathima Acharya,61,9,2,4,2
2424,2424,Manjula Gowda,57,8,6,3,2
2425,2425,Bhagya,36,2,4,2,2
2426,2426,Ravi Fernandes,24,10,5,2,1
2427,2427,Raghavendra Rao,43,8,2,2,1
2428,2428,Shruthi Shetty,53,2,6,3,2
2429,2429,Kavitha Sheikh,53,4,4,3,2
2430,2430,Savitha Hegde,27,5,5,1,2
2431,2431,Ayesha Acharya,42,7,1,2,2
2432,2432,Roopa Gowda,31,3,1,4,2
2433,2433,Manjunath D'Souza,53,5,3,3,1
2434,2434,Mahesh Hegde,36,5,2,2,1
2435,2435,Shobha Gowda,40,9,1,4,2
2436,2436,Nagaraj Poojary,30,6,5,3,1
2437,2437,Ayesha Fernandes,22,7,6,5,2
2438,2438,Kavitha Kumar,51,2,3,4,2
2439,2439,Vani Rao,22,7,5,5,2
2440,2440,Divya Shetty,65,5,5,3,2
2441,2441,Shobha Kumar,39,9,4,5,2
2442,2442,Manjunath Desai,35,7,5,2,1
2443,2443,Prakash Patil,26,2,1,4,1
2444,2444,Nagaraj Poojary,51,10,4,4,1
2445,2445,Shruthi Murthy,55,5,4,4,2
2446,2446,Meena Swamy,50,1,3,1,2
2447,2447,Arun Sheikh,70,7,4,2,1
2448,2448,Arun Patil,22,9,2,1,1
2449,2449,Padma Hegde,37,10,3,1,2
2450,2450,Nagaraj,51,7,1,1,1
2451,2451,Arun Khan,29,7,4,2,1
2452,2452,Manjunath Khan,61,9,4,3,1
2453,2453,Roopa Kumar,21,9,6,1,2
2454,2454,Mary Swamy,32,2,5,3,2
2455,2455,Prakash Gowda,42,6,2,4,1
2456,2456,Mary D'Souza,26,5,3,5,2
2457,2457,Basavaraj Rao,53,10,2,2,1
2458,2458,Vani Reddy,26,10,5,4,2
2459,2459,Karthik Shetty,37,4,5,1,1
2460,2460,Manjula Patil,46,4,5,5,2
2461,2461,Shobha Kulkarni,20,6,5,2,2
2462,2462,Bhagya Kulkarni,46,10,5,1,2
2463,2463,Umesh Sheikh,49,3,1,5,1
2464,2464,Naveen Reddy,52,4,1,1,1
2465,2465,Vinay Poojary,20,4,1,4,1
2466,2466,Mary Patil,29,7,4,1,2
2467,2467,Santosh Gowda,30,5,4,2,1
2468,2468,Meena D'Souza,61,4,5,5,2
2469,2469,Divya Kulkarni,21,4,1,2,2
2470,2470,Geetha Sheikh,42,2,4,3,2
2471,2471,Peter Sheikh,50,8,4,4,1
2472,2472,Mary Hegde,31,1,1,1,2
2473,2473,Vani Hegde,58,10,4,1,2
2474,2474,Divya Kulkarni,67,3,4,5,2
2475,2475,Shruthi Kulkarni,35,4,3,5,2
2476,2476,Asha Rao,32,6,1,2,2
2477,2477,Abdul Reddy,33,5,5,3,1
2478,2478,Venkatesh D'Souza,19,4,6,2,1
2479,2479,Venkatesh Naik,48,4,6,3,1
2480,2480,Ayesha Shetty,51,10,3,5,2
2481,2481,Geetha,35,9,5,2,2
2482,2482,Santosh Acharya,37,5,1,5,1
2483,2483,Ayesha Swamy,25,3,3,1,2
2484,2484,Divya Kulkarni,49,2,2,4,2
2485,2485,Lokesh Kulkarni,48,7,6,5,1
2486,2486,Shivakumar Kumar,38,10,6,1,1
2487,2487,Sunitha Desai,53,7,2,1,2
2488,2488,Basavaraj Hegde,38,2,4,1,1
2489,2489,Savitha Sheikh,43,4,2,5,2
2490,2490,Raghavendra Reddy,50,1,4,1,1
2491,2491,Vani Sheikh,45,2,1,5,2
2492,2492,Basavaraj Naik,60,3,2,3,1
2493,2493,Rekha Acharya,29,3,6,3,2
2494,2494,Peter Fernandes,46,9,5,2,1
2495,2495,Basavaraj Patil,31,5,3,1,1
2496,2496,Arun Patil,55,5,4,3,1
2497,2497,Pooja Kulkarni,49,2,2,4,2
2498,2498,Roopa Swamy,60,4,2,3,2
2499,2499,Umesh Poojary,40,3,5,3,1
2500,2500,Suresh Swamy,54,3,5,1,1
2501,2501,Padma Desai,49,4,5,5,2
2502,2502,Lakshmi Desai,23,9,6,4,2
2503,2503,Raghavendra Swamy,41,9,2,2,1
2504,2504,Rekha Reddy,69,5,5,5,2
2505,2505,Asha Sheikh,61,8,2,4,2
2506,2506,Rekha Naik,61,9,1,1,2
2507,2507,Nagaraj Hegde,60,2,3,3,1
2508,2508,Manjula Shetty,46,2,2,5,2
2509,2509,Padma Reddy,63,8,6,3,2
2510,2510,Lakshmi Acharya,20,9,4,4,2
2511,2511,Sunitha Gowda,46,6,3,2,2
2512,2512,Salman Kumar,54,4,1,3,1
2513,2513,Chandrashekar Acharya,59,7,2,3,1
2514,2514,Abdul Kulkarni,60,5,6,1,1
2515,2515,Santosh Naik,35,9,5,2,1
2516,2516,Mahesh Gowda,43,5,4,2,1
2517,2517,Geetha Acharya,23,4,2,5,2
2518,2518,Meena Murthy,19,10,2,4,2
2519,2519,Bhagya Desai,45,10,6,3,2
2520,2520,Vinay Reddy,43,9,1,2,1
2521,2521,Venkatesh Khan,70,4,2,2,1
2522,2522,Suresh Poojary,18,2,3,1,1
2523,2523,Rekha Desai,30,2,4,3,2
2524,2524,Manjula Rao,48,8,6,3,2
2525,2525,Arun Acharya,43,3,6,1,1
2526,2526,Joseph Desai,70,7,4,1,1
2527,2527,Roopa Reddy,28,7,1,3,2
2528,2528,Asha Khan,53,7,6,2,2
2529,2529,Shruthi Hegde,47,4,2,1,2
2530,2530,Shobha Fernandes,53,8,2,2,2
2531,2531,Mary Poojary,57,4,3,1,2
2532,2532,Raghavendra Shetty,70,3,5,5,1
2533,2533,Asha Kulkarni,34,8,1,5,2
2534,2534,Ayesha Naik,61,9,6,3,2
2535,2535,Asha Rao,45,8,5,3,2
2536,2536,Salman Naik,56,9,2,5,1
2537,2537,Manjula Murthy,55,8,6,3,2
2538,2538,Anand Kulkarni,59,9,2,1,1
2539,2539,Manjula Khan,53,1,5,5,2
2540,2540,Manjula,36,4,3,5,2
2541,2541,Shruthi Shetty,55,6,6,4,2
2542,2542,Rekha Khan,45,1,1,1,2
2543,2543,Vani Naik,49,8,6,5,2
2544,2544,Suresh,50,9,6,4,1
2545,2545,Ayesha Swamy,22,6,3,1,2
2546,2546,Peter Murthy,22,3,5,2,1
2547,2547,Rekha Acharya,26,4,3,5,2
2548,2548,Shruthi Patil,40,6,1,4,2
2549,2549,Padma Murthy,25,7,4,5,2
2550,2550,Suresh,58,8,6,1,1
2551,2551,Nagaraj Shetty,29,8,5,2,1
2552,2552,Divya Patil,42,8,5,2,2
2553,2553,Venkatesh Gowda,47,6,2,3,1
2554,2554,Asha Desai,31,4,4,3,2
2555,2555,Joseph Murthy,53,8,6,5,1
2556,2556,Arun D'Souza,62,10,3,1,1
2557,2557,Mahesh Naik,32,7,2,2,1
2558,2558,Karthik Kulkarni,42,8,1,4,1
2559,2559,Suresh Gowda,32,5,5,5,1
2560,2560,Bhagya Acharya,53,8,5,4,2
2561,2561,Joseph Kulkarni,25,7,5,5,1
2562,2562,Sunitha Shetty,27,9,2,1,2
2563,2563,Bhagya Khan,24,10,2,3,2
2564,2564,Pooja Reddy,40,7,2,5,2
2565,2565,Meena Desai,65,8,5,5,2
2566,2566,Rekha Murthy,25,1,4,1,2
2567,2567,Ayesha Kumar,66,2,5,5,2
2568,2568,Salman Kulkarni,50,7,2,3,1
2569,2569,Nagaraj Naik,50,7,3,2,1
2570,2570,Padma Swamy,19,7,2,3,2
2571,2571,Meena Hegde,43,10,4,5,2
2572,2572,Sunitha Sheikh,21,10,3,1,2
2573,2573,Vani,27,7,1,2,2
2574,2574,Karthik D'Souza,47,2,2,4,1
2575,2575,Shruthi Acharya,40,3,2,3,2
2576,2576,Geetha Poojary,54,9,6,1,2
2577,2577,Santosh Poojary,50,4,3,2,1
2578,2578,Meena D'Souza,35,1,4,3,2
2579,2579,Lakshmi D'Souza,60,10,2,4,2
2580,2580,Fathima Murthy,25,5,6,1,2
2581,2581,Mary Poojary,67,2,6,3,2
2582,2582,Venkatesh Hegde,50,10,4,3,1
2583,2583,Shruthi Gowda,56,4,6,4,2
2584,2584,Rekha Hegde,66,1,5,1,2
2585,2585,Pooja Poojary,46,2,5,3,2
2586,2586,Asha Hegde,63,9,2,5,2
2587,2587,Peter Gowda,36,7,5,4,1
2588,2588,Bhagya Hegde,30,6,1,1,2
2589,2589,Harish Acharya,41,2,2,3,1
2590,2590,Chandrashekar Swamy,69,7,3,4,1
2591,2591,Naveen Naik,64,10,6,4,1
2592,2592,Lokesh Gowda,43,7,1,2,1
2593,2593,Suresh Acharya,24,3,2,1,1
2594,2594,Chandrashekar Swamy,42,4,1,4,1
2595,2595,Harish Rao,45,5,1,1,1
2596,2596,Ravi Desai,27,6,6,2,1
2597,2597,Salman,44,3,3,5,1
2598,2598,Anand Gowda,24,6,3,3,1
2599,2599,Shivakumar Desai,55,1,4,3,1
2600,2600,Chandrashekar Gowda,29,6,1,2,1
2601,2601,Karthik Sheikh,22,1,5,3,1
2602,2602,Padma Kumar,47,4,1,3,2
2603,2603,Rekha Desai,70,7,5,3,2
2604,2604,Mary Swamy,35,3,4,1,2
2605,2605,Venkatesh Acharya,39,7,5,3,1
2606,2606,Girish Swamy,70,1,4,1,1
2607,2607,Santosh Gowda,64,10,6,2,1
2608,2608,Nagaraj Rao,31,3,6,4,1
2609,2609,Geetha,31,2,2,2,2
2610,2610,Prakash Shetty,27,9,4,5,1
2611,2611,Sunitha Rao,35,10,2,4,2
2612,2612,Sunitha Gowda,25,9,4,1,2
2613,2613,Bhagya Poojary,36,5,6,3,2
2614,2614,Meena Kumar,44,1,1,1,2
2615,2615,Fathima Swamy,38,5,2,5,2
2616,2616,Imran Khan,65,3,4,2,1
2617,2617,Shruthi Reddy,20,1,2,4,2
2618,2618,Savitha Poojary,63,1,4,4,2
2619,2619,Lokesh Gowda,37,10,1,1,1
2620,2620,Meena Fernandes,24,7,2,1,2
2621,2621,Arun Khan,42,4,1,2,1
2622,2622,Karthik Hegde,45,1,1,4,1
2623,2623,Rekha Shetty,43,8,2,5,2
2624,2624,Ayesha Rao,56,8,1,2,2
2625,2625,Roopa Sheikh,46,5,3,4,2
2626,2626,Raghavendra Rao,43,3,2,2,1
2627,2627,Roopa D'Souza,70,4,1,5,2
2628,2628,Imran Murthy,31,10,1,3,1
2629,2629,Ravi Swamy,30,9,1,4,1
2630,2630,Meena,24,5,2,3,2
2631,2631,Manjula Acharya,50,6,5,2,2
2632,2632,Geetha Murthy,29,5,5,4,2
2633,2633,Shivakumar Acharya,43,4,5,5,1
2634,2634,Geetha Gowda,34,3,3,5,2
2635,2635,Imran Swamy,37,7,6,3,1
2636,2636,Bhagya Khan,65,8,5,2,2
2637,2637,Imran Acharya,59,4,6,1,1
2638,2638,Pooja Patil,41,9,2,3,2
2639,2639,Padma D'Souza,55,1,4,3,2
2640,2640,Geetha Kumar,51,8,3,3,2
2641,2641,Abdul Naik,33,8,6,4,1
2642,2642,Geetha Kulkarni,25,7,4,1,2
2643,2643,Anand Naik,53,8,6,4,1
2644,2644,Vani Reddy,24,5,3,2,2
2645,2645,Karthik D'Souza,20,3,5,5,1
2646,2646,Savitha Khan,53,7,1,2,2
2647,2647,Geetha Murthy,67,10,3,4,2
2648,2648,Salman Patil,37,1,2,5,1
2649,2649,Imran Naik,38,7,5,4,1
2650,2650,Rekha D'Souza,48,5,2,5,2
2651,2651,Fathima Shetty,18,9,6,1,2
2652,2652,Divya Khan,67,10,2,1,2
2653,2653,Mahesh Naik,68,5,6,4,1
2654,2654,Manjula Sheikh,26,10,2,5,2
2655,2655,Meena Patil,65,8,2,2,2
2656,2656,Meena Swamy,58,3,2,3,2
2657,2657,Manjunath Swamy,34,3,1,1,1
2658,2658,Mary Kulkarni,48,7,5,4,2
2659,2659,Karthik,68,7,2,1,1
2660,2660,Shruthi Rao,58,7,1,2,2
2661,2661,Rekha Poojary,26,6,4,2,2
2662,2662,Umesh Sheikh,28,7,3,2,1
2663,2663,Girish Naik,45,8,3,5,1
2664,2664,Vani Kulkarni,36,2,1,2,2
2665,2665,Harish Hegde,35,1,6,1,1
2666,2666,Sunitha Khan,39,4,2,1,2
2667,2667,Mahesh Kulkarni,18,9,2,3,1
2668,2668,Padma Khan,44,6,2,5,2
2669,2669,Anand Rao,24,8,4,5,1
2670,2670,Roopa Hegde,40,2,4,1,2
2671,2671,Fathima Khan,53,1,5,4,2
2672,2672,Basavaraj Rao,62,3,1,5,1
2673,2673,Savitha Hegde,49,1,1,2,2
2674,2674,Umesh Hegde,59,2,3,1,1
2675,2675,Kavitha Sheikh,56,8,4,1,2
2676,2676,Manjula Gowda,20,10,6,3,2
2677,2677,Venkatesh Khan,34,1,4,3,1
2678,2678,Salman Sheikh,22,8,2,1,1
2679,2679,Venkatesh Khan,67,4,6,3,1
2680,2680,Imran Rao,21,9,6,1,1
2681,2681,Kiran Murthy,45,10,4,4,1
2682,2682,Meena Hegde,55,9,6,2,2
2683,2683,Roopa Desai,18,3,6,4,2
2684,2684,Naveen,39,7,6,1,1
2685,2685,Vinay Fernandes,60,8,5,4,1
2686,2686,Manjula Shetty,58,5,6,5,2
2687,2687,Arun D'Souza,40,2,2,2,1
2688,2688,Roopa Rao,26,7,6,4,2
2689,2689,Santosh Poojary,53,5,4,1,1
2690,2690,Santosh Kulkarni,50,7,5,4,1
2691,2691,Anand Patil,56,5,2,2,1
2692,2692,Asha,44,8,4,2,2
2693,2693,Deepak Sheikh,37,2,4,3,1
2694,2694,Suresh Kumar,44,8,5,1,1
2695,2695,Joseph Kumar,23,3,1,4,1
2696,2696,Mary Hegde,44,2,6,5,2
2697,2697,Bhagya Patil,67,5,3,2,2
2698,2698,Nagaraj Patil,49,4,4,1,1
2699,2699,Umesh Reddy,47,10,3,4,1
2700,2700,Vinay Poojary,26,3,4,4,1
2701,2701,Kiran Gowda,36,8,3,4,1
2702,2702,Salman,46,10,1,1,1
2703,2703,Suresh Reddy,40,6,1,5,1
2704,2704,Shobha Fernandes,35,5,2,4,2
2705,2705,Kiran Fernandes,50,2,5,5,1
2706,2706,Manjunath Murthy,29,5,1,5,1
2707,2707,Fathima Hegde,69,6,4,2,2
2708,2708,Ayesha Murthy,31,3,3,3,2
2709,2709,Salman Shetty,68,2,6,4,1
2710,2710,Ayesha D'Souza,69,9,3,4,2
2711,2711,Raghavendra Hegde,40,7,2,4,1
2712,2712,Rekha Khan,60,7,3,3,2
2713,2713,Kavitha Poojary,35,10,3,3,2
2714,2714,Pooja Desai,42,6,2,2,2
2715,2715,Mahesh Reddy,48,2,2,2,1
2716,2716,Suresh Kumar,23,10,4,1,1
2717,2717,Ayesha Poojary,67,2,2,5,2
2718,2718,Ayesha D'Souza,46,4,5,3,2
2719,2719,Peter Acharya,54,3,5,5,1
2720,2720,Mahesh Khan,64,8,3,1,1
2721,2721,Imran Naik,57,1,6,1,1
2722,2722,Geetha Khan,18,1,5,4,2
2723,2723,Vinay D'Souza,67,10,4,1,1
2724,2724,Naveen Patil,38,8,3,1,1
2725,2725,Savitha D'Souza,45,4,1,5,2
2726,2726,Asha Reddy,30,6,5,5,2
2727,2727,Fathima Sheikh,39,1,1,3,2
2728,2728,Joseph Sheikh,45,2,2,1,1
2729,2729,Vinay Kumar,42,8,1,5,1
2730,2730,Nagaraj Kumar,42,2,4,4,1
2731,2731,Shruthi Acharya,28,8,5,4,2
2732,2732,Asha Naik,55,9,5,2,2
2733,2733,Nagaraj Swamy,47,10,2,2,1
2734,2734,Harish Rao,47,3,3,2,1
2735,2735,Chandrashekar Acharya,67,7,1,5,1
2736,2736,Ravi Khan,67,7,5,5,1
2737,2737,Naveen Swamy,19,4,4,2,1
2738,2738,Padma Patil,52,8,6,1,2
2739,2739,Mahesh Naik,58,1,3,5,1
2740,2740,Roopa Murthy,57,1,2,4,2
2741,2741,Joseph Fernandes,27,10,1,1,1
2742,2742,Mary Fernandes,61,9,2,2,2
2743,2743,Girish Khan,38,8,3,1,1
2744,2744,Vani Poojary,68,9,4,1,2
2745,2745,Ravi Naik,45,7,4,1,1
2746,2746,Rekha Naik,58,3,5,3,2
2747,2747,Shivakumar D'Souza,62,10,3,4,1
2748,2748,Abdul Shetty,19,10,2,1,1
2749,2749,Kavitha Shetty,22,5,4,4,2
2750,2750,Meena Hegde,28,10,1,4,2
2751,2751,Suresh Acharya,66,1,5,3,1
2752,2752,Sunitha Acharya,54,9,2,3,2
2753,2753,Divya Naik,51,4,3,5,2
2754,2754,Joseph Naik,27,2,2,1,1
2755,2755,Chandrashekar Hegde,24,4,6,3,1
2756,2756,Padma Kumar,33,10,6,4,2
2757,2757,Padma Fernandes,51,2,5,1,2
2758,2758,Chandrashekar Acharya,67,3,4,2,1
2759,2759,Shruthi Kumar,41,6,3,2,2
2760,2760,Anand Shetty,37,9,5,5,1
2761,2761,Roopa Swamy,66,8,4,5,2
2762,2762,Kiran Swamy,59,9,6,3,1
2763,2763,Shobha Poojary,37,6,5,5,2
2764,2764,Vinay Gowda,46,6,1,3,1
2765,2765,Kavitha Khan,20,5,1,5,2
2766,2766,Peter Swamy,41,10,1,4,1
2767,2767,Raghavendra,50,8,5,1,1
2768,2768,Abdul Desai,36,7,3,5,1
2769,2769,Lokesh Kumar,60,9,3,2,1
2770,2770,Karthik Shetty,28,4,3,5,1
2771,2771,Suresh Reddy,45,10,5,3,1
2772,2772,Manjunath D'Souza,68,4,4,3,1
2773,2773,Umesh Acharya,31,7,2,2,1
2774,2774,Peter Gowda,22,6,6,1,1
2775,2775,Kiran Poojary,44,10,6,1,1
2776,2776,Savitha Kumar,29,2,4,1,2
2777,2777,Lakshmi D'Souza,51,2,2,2,2
2778,2778,Sunitha,57,3,2,2,2
2779,2779,Vani Poojary,22,9,2,2,2
2780,2780,Shruthi Acharya,65,4,6,4,2
2781,2781,Roopa Khan,25,2,4,2,2
2782,2782,Asha Gowda,43,7,2,5,2
2783,2783,Lokesh Gowda,32,10,6,3,1
2784,2784,Mahesh Swamy,50,8,4,1,1
2785,2785,Mary Acharya,25,3,3,5,2
2786,2786,Karthik Naik,26,5,6,4,1
2787,2787,Padma,41,9,4,4,2
2788,2788,Mary Poojary,50,10,3,2,2
2789,2789,Vinay Swamy,61,9,6,2,1
2790,2790,Salman Shetty,33,7,2,3,1
2791,2791,Sunitha Rao,69,7,5,3,2
2792,2792,Savitha,50,3,6,2,2
2793,2793,Mary Desai,39,5,6,2,2
2794,2794,Kiran Fernandes,57,10,5,5,1
2795,2795,Rekha Gowda,25,7,4,2,2
2796,2796,Geetha Murthy,47,9,5,1,2
2797,2797,Anand Kumar,70,6,5,1,1
2798,2798,Rekha Kumar,63,4,2,2,2
2799,2799,Bhagya Rao,61,3,5,3,2
2800,2800,Shobha Khan,36,10,3,2,2
2801,2801,Ravi Gowda,22,10,5,2,1
2802,2802,Vani Kulkarni,48,2,4,3,2
2803,2803,Shivakumar Desai,49,8,5,2,1
2804,2804,Santosh Hegde,49,10,2,3,1
2805,2805,Lokesh,31,5,4,5,1
2806,2806,Lakshmi Rao,20,4,6,2,2
2807,2807,Meena Sheikh,37,10,6,3,2
2808,2808,Lokesh Murthy,18,9,2,3,1
2809,2809,Basavaraj Khan,27,7,4,5,1
2810,2810,Joseph Kumar,24,1,2,4,1
2811,2811,Mary Kulkarni,26,6,4,2,2
2812,2812,Anand D'Souza,21,7,5,2,1
2813,2813,Chandrashekar,63,5,6,1,1
2814,2814,Joseph Sheikh,28,2,6,4,1
2815,2815,Salman Murthy,65,4,5,1,1
2816,2816,Karthik Hegde,41,5,2,1,1
2817,2817,Basavaraj Sheikh,52,2,1,5,1
2818,2818,Manjula Fernandes,33,3,5,3,2
2819,2819,Naveen Swamy,36,7,4,5,1
2820,2820,Manjula Reddy,44,5,5,3,2
2821,2821,Shivakumar Desai,58,9,1,4,1
2822,2822,Manjula,37,10,3,4,2
2823,2823,Rekha Poojary,24,7,4,1,2
2824,2824,Ravi,56,2,3,2,1
2825,2825,Lakshmi D'Souza,36,2,5,3,2
2826,2826,Bhagya Shetty,39,9,5,3,2
2827,2827,Padma,40,10,1,4,2
2828,2828,Sunitha,56,5,3,3,2
2829,2829,Rekha Reddy,56,1,1,1,2
2830,2830,Roopa Fernandes,44,1,5,5,2
2831,2831,Arun Naik,38,3,5,1,1
2832,2832,Meena Naik,18,10,4,3,2
2833,2833,Nagaraj Kumar,63,4,1,2,1
2834,2834,Geetha Gowda,42,6,6,3,2
2835,2835,Salman Naik,68,8,6,3,1
2836,2836,Venkatesh Swamy,47,7,6,3,1
2837,2837,Mary Desai,60,9,3,5,2
2838,2838,Manjunath Murthy,63,8,6,1,1
2839,2839,Raghavendra Fernandes,54,5,4,5,1
2840,2840,Kiran Shetty,20,1,6,5,1
2841,2841,Meena Hegde,25,7,3,4,2
2842,2842,Basavaraj Reddy,56,7,2,5,1
2843,2843,Rekha Acharya,56,3,1,4,2
2844,2844,Pooja Gowda,50,4,3,4,2
2845,2845,Chandrashekar Swamy,56,2,5,2,1
2846,2846,Geetha Desai,51,8,5,3,2
2847,2847,Anand Rao,31,5,2,2,1
2848,2848,Shruthi Khan,60,5,1,1,2
2849,2849,Lokesh Shetty,41,2,3,3,1
2850,2850,Girish Naik,24,5,6,5,1
2851,2851,Ravi,25,10,4,3,1
2852,2852,Meena Shetty,29,1,4,4,2
2853,2853,Kiran Kumar,22,4,4,1,1
2854,2854,Meena Reddy,67,10,4,3,2
2855,2855,Salman Fernandes,53,3,4,5,1
2856,2856,Manjula Naik,24,2,4,5,2
2857,2857,Divya Poojary,47,10,1,5,2
2858,2858,Ravi Desai,30,4,5,2,1
2859,2859,Umesh Reddy,57,1,2,5,1
2860,2860,Nagaraj Murthy,64,9,2,2,1
2861,2861,Shivakumar Hegde,25,5,1,5,1
2862,2862,Anand Swamy,60,4,1,3,1
2863,2863,Meena Kumar,64,3,4,3,2
2864,2864,Abdul Kulkarni,68,2,2,1,1
2865,2865,Shivakumar Acharya,42,6,4,1,1
2866,2866,Shobha Reddy,48,2,3,4,2
2867,2867,Padma Hegde,52,10,2,1,2
2868,2868,Geetha Reddy,49,2,1,2,2
2869,2869,Peter Acharya,22,7,4,3,1
2870,2870,Abdul Kulkarni,39,8,5,5,1
