AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
2647,1734,Basavaraj Patil,25,M,A1
2648,1735,Anand Fernandes,45,M,A1
2649,1735,Chandrashekar Poojary,30,M,A2
2650,1736,Kiran Naik,52,M,A1
2651,1736,Kavitha Murthy,35,F,A2
2652,1736,Kiran Sheikh,35,M,A3
2653,1737,Lakshmi,53,F,A1
2654,1737,Harish Poojary,52,M,A2
2655,1738,Imran Acharya,20,M,A1
2656,1738,Shobha D'Souza,54,F,A2
2657,1739,Umesh Acharya,40,M,A1
2658,1740,Anand Khan,31,M,A1
2659,1740,Prakash Gowda,27,M,A2
2660,1740,Abdul D'Souza,33,M,A3
2661,1741,Harish Naik,42,M,A1
2662,1741,Raghavendra,40,M,A2
2663,1742,Shivakumar Shetty,39,M,A1
2664,1742,Basavaraj Gowda,22,M,A2
2665,1743,Suresh Naik,44,M,A1
2666,1743,Prakash,54,M,A2
2667,1744,Fathima Khan,36,F,A1
2668,1745,Savitha Fernandes,54,F,A1
2669,1746,Meena Gowda,36,F,A1
2670,1747,Shivakumar Naik,18,M,A1
2671,1748,Joseph Acharya,44,M,A1
2672,1748,Harish Patil,31,M,A2
2673,1749,Ravi Acharya,48,M,A1
2674,1749,Naveen Reddy,53,M,A2
2675,1750,Ravi Naik,21,M,A1
2676,1750,Deepak Hegde,41,M,A2
2677,1751,Lokesh Hegde,25,M,A1
2678,1751,Santosh Sheikh,44,M,A2
2679,1752,Deepak Desai,44,M,A1
2680,1753,Mahesh D'Souza,52,M,A1
2681,1754,Ravi Poojary,25,M,A1
2682,1755,Raghavendra Desai,51,M,A1
2683,1756,Kiran Kulkarni,19,M,A1
2684,1757,Santosh D'Souza,24,M,A1
2685,1758,Girish Shetty,26,M,A1
2686,1759,Venkatesh Hegde,20,M,A1
2687,1759,Basavaraj Sheikh,44,M,A2
2688,1760,Raghavendra Sheikh,34,M,A1
2689,1761,Imran Naik,51,M,A1
2690,1761,Abdul Khan,18,M,A2
2691,1762,Vinay,39,M,A1
2692,1763,Peter Naik,38,M,A1
2693,1764,Imran,51,M,A1
2694,1764,Mahesh,50,M,A2
2695,1764,Chandrashekar Fernandes,18,M,A3
2696,1765,Arun Reddy,25,M,A1
2697,1765,Ravi Naik,47,M,A2
2698,1765,Ravi Kulkarni,55,M,A3
2699,1766,Lokesh Poojary,19,M,A1
2700,1766,Lakshmi Desai,23,F,A2
2701,1766,Anand Murthy,49,M,A3
2702,1767,Arun Patil,35,M,A1
2703,1768,Raghavendra Naik,51,M,A1
2704,1768,Manjula Khan,25,F,A2
2705,1769,Mahesh Hegde,28,M,A1
2706,1770,Ayesha Gowda,34,F,A1
2707,1771,Peter Shetty,19,M,A1
2708,1772,Chandrashekar Gowda,25,M,A1
2709,1773,Girish Khan,43,M,A1
2710,1774,Venkatesh Desai,32,M,A1
2711,1775,Vinay,19,M,A1
2712,1775,Fathima Kulkarni,34,F,A2
2713,1776,Ravi Swamy,55,M,A1
2714,1776,Fathima Sheikh,47,F,A2
2715,1777,Imran Fernandes,45,M,A1
2716,1778,Lokesh Shetty,49,M,A1
2717,1779,Manjunath Fernandes,40,M,A1
2718,1780,Basavaraj Patil,43,M,A1
2719,1781,Kiran Kulkarni,31,M,A1
2720,1782,Divya Swamy,49,F,A1
2721,1783,Basavaraj,45,M,A1
2722,1783,Ayesha Acharya,51,F,A2
2723,1783,Vinay Desai,32,M,A3
2724,1784,Arun Hegde,40,M,A1
2725,1784,Peter Rao,23,M,A2
2726,1784,Umesh Poojary,39,M,A3
2727,1785,Karthik Khan,51,M,A1
2728,1785,Roopa Kumar,37,F,A2
2729,1785,Santosh Gowda,22,M,A3
2730,1786,Bhagya Poojary,48,F,A1
2731,1787,Girish Kumar,28,M,A1
2732,1788,Prakash Shetty,51,M,A1
2733,1789,Venkatesh Desai,24,M,A1
2734,1789,Nagaraj Kulkarni,46,M,A2
2735,1789,Deepak Gowda,41,M,A3
2736,1790,Karthik Acharya,42,M,A1
2737,1791,Manjula Gowda,28,F,A1
2738,1791,Suresh Acharya,52,M,A2
2739,1792,Manjula Rao,52,F,A1
2740,1792,Suresh Murthy,45,M,A2
2741,1793,Manjunath Sheikh,36,M,A1
2742,1794,Naveen Poojary,42,M,A1
2743,1795,Naveen Patil,42,M,A1
2744,1796,Abdul Patil,46,M,A1
2745,1797,Girish Fernandes,32,M,A1
2746,1797,Girish Murthy,21,M,A2
2747,1797,Naveen Reddy,21,M,A3
2748,1798,Suresh Khan,31,M,A1
2749,1799,Shobha Acharya,28,F,A1
2750,1800,Kiran Gowda,41,M,A1
2751,1800,Joseph Murthy,34,M,A2
2752,1800,Karthik Sheikh,28,M,A3
2753,1801,Salman Sheikh,26,M,A1
2754,1801,Harish Acharya,26,M,A2
2755,1801,Kiran D'Souza,18,M,A3
2756,1802,Anand,46,M,A1
2757,1803,Mary Desai,37,F,A1
2758,1803,Meena Kumar,23,F,A2
2759,1804,Karthik D'Souza,25,M,A1
2760,1804,Arun Sheikh,20,M,A2
2761,1805,Fathima Hegde,35,F,A1
2762,1806,Lokesh Khan,40,M,A1
2763,1807,Karthik,35,M,A1
2764,1808,Nagaraj Sheikh,25,M,A1
2765,1808,Abdul,54,M,A2
2766,1808,Basavaraj Kumar,54,M,A3
2767,1809,Nagaraj Murthy,32,M,A1
2768,1810,Lokesh Kulkarni,21,M,A1
2769,1810,Shivakumar Poojary,27,M,A2
2770,1811,Chandrashekar Shetty,18,M,A1
2771,1811,Santosh D'Souza,23,M,A2
2772,1812,Vani Naik,24,F,A1
2773,1812,Girish Khan,21,M,A2
2774,1813,Nagaraj Reddy,31,M,A1
2775,1813,Anand Sheikh,47,M,A2
2776,1814,Shobha Acharya,42,F,A1
2777,1814,Chandrashekar D'Souza,28,M,A2
2778,1815,Umesh Desai,42,M,A1
2779,1816,Manjunath Murthy,28,M,A1
2780,1817,Umesh Poojary,30,M,A1
2781,1818,Basavaraj Rao,52,M,A1
2782,1819,Umesh Shetty,19,M,A1
2783,1820,Shivakumar Murthy,21,M,A1
2784,1820,Joseph,47,M,A2
2785,1821,Umesh Khan,28,M,A1
2786,1821,Venkatesh Sheikh,53,M,A2
2787,1822,Kiran,32,M,A1
2788,1822,Vinay Shetty,27,M,A2
2789,1823,Shobha Hegde,48,F,A1
2790,1823,Deepak Kumar,37,M,A2
2791,1823,Venkatesh Patil,46,M,A3
2792,1824,Umesh Khan,43,M,A1
2793,1825,Imran Swamy,31,M,A1
2794,1826,Nagaraj Murthy,39,M,A1
2795,1826,Imran Khan,26,M,A2
2796,1827,Umesh Murthy,51,M,A1
2797,1827,Meena Acharya,24,F,A2
2798,1828,Harish Patil,49,M,A1
2799,1828,Joseph Patil,45,M,A2
2800,1828,Prakash Gowda,49,M,A3
2801,1829,Suresh Hegde,18,M,A1
2802,1829,Peter Acharya,38,M,A2
2803,1830,Imran Naik,33,M,A1
2804,1831,Peter Fernandes,49,M,A1
2805,1831,Lokesh Sheikh,51,M,A2
2806,1832,Vani Rao,25,F,A1
2807,1833,Ravi Gowda,55,M,A1
2808,1834,Suresh Patil,28,M,A1
2809,1835,Fathima Hegde,19,F,A1
2810,1836,Basavaraj Poojary,33,M,A1
2811,1836,Peter,49,M,A2
2812,1837,Vinay Khan,24,M,A1
2813,1838,Vani Kumar,41,F,A1
2814,1838,Naveen Swamy,34,M,A2
2815,1838,Basavaraj Reddy,30,M,A3
2816,1839,Raghavendra Murthy,41,M,A1
2817,1840,Peter Gowda,45,M,A1
2818,1841,Manjula Desai,51,F,A1
2819,1842,Arun,44,M,A1
2820,1843,Asha Naik,48,F,A1
2821,1844,Abdul Fernandes,27,M,A1
2822,1844,Lakshmi Sheikh,37,F,A2
2823,1845,Peter Rao,34,M,A1
2824,1846,Ayesha Reddy,44,F,A1
2825,1846,Basavaraj Kumar,35,M,A2
2826,1846,Basavaraj Swamy,36,M,A3
2827,1847,Ravi Hegde,46,M,A1
2828,1848,Mahesh Gowda,36,M,A1
2829,1848,Lokesh,42,M,A2
2830,1849,Mahesh Desai,48,M,A1
2831,1850,Girish Gowda,31,M,A1
2832,1851,Joseph D'Souza,52,M,A1
2833,1852,Ravi Murthy,40,M,A1
2834,1853,Mary Kulkarni,47,F,A1
2835,1854,Kiran Khan,20,M,A1
2836,1855,Meena Poojary,31,F,A1
2837,1856,Ravi Gowda,41,M,A1
2838,1856,Vinay Acharya,30,M,A2
2839,1857,Raghavendra Reddy,34,M,A1
2840,1858,Anand Acharya,22,M,A1
2841,1859,Naveen Kumar,34,M,A1
2842,1859,Kiran Kulkarni,31,M,A2
2843,1860,Deepak Murthy,44,M,A1
2844,1861,Ravi Acharya,27,M,A1
2845,1862,Arun Acharya,32,M,A1
2846,1863,Rekha Desai,43,F,A1
2847,1863,Venkatesh Rao,54,M,A2
2848,1864,Meena Hegde,26,F,A1
2849,1865,Mahesh Shetty,48,M,A1
2850,1866,Basavaraj D'Souza,38,M,A1
2851,1867,Asha Naik,32,F,A1
2852,1867,Ravi Shetty,21,M,A2
2853,1868,Arun Murthy,22,M,A1
2854,1869,Prakash,40,M,A1
2855,1869,Umesh,37,M,A2
2856,1870,Vinay Rao,41,M,A1
2857,1871,Manjula Desai,26,F,A1
2858,1872,Anand Murthy,32,M,A1
2859,1873,Vinay Kumar,22,M,A1
2860,1873,Abdul Poojary,49,M,A2
2861,1874,Karthik Swamy,51,M,A1
2862,1875,Salman Khan,49,M,A1
2863,1876,Chandrashekar Kulkarni,35,M,A1
2864,1876,Vinay Murthy,28,M,A2
2865,1877,Shivakumar Hegde,54,M,A1
2866,1878,Basavaraj Desai,29,M,A1
2867,1878,Prakash Fernandes,39,M,A2
2868,1878,Manjunath Naik,28,M,A3
2869,1879,Prakash,27,M,A1
2870,1879,Basavaraj Acharya,52,M,A2
2871,1880,Ravi Shetty,20,M,A1
2872,1880,Harish,48,M,A2
2873,1881,Deepak D'Souza,50,M,A1
2874,1882,Mahesh D'Souza,39,M,A1
2875,1882,Salman,49,M,A2
2876,1882,Rekha Gowda,36,F,A3
2877,1883,Kiran Poojary,25,M,A1
2878,1883,Arun Desai,47,M,A2
2879,1884,Deepak Poojary,33,M,A1
2880,1884,Vinay D'Souza,37,M,A2
2881,1885,Manjunath Khan,45,M,A1
2882,1885,Salman Acharya,30,M,A2
2883,1886,Venkatesh Rao,48,M,A1
2884,1887,Umesh,37,M,A1
2885,1888,Lokesh Patil,51,M,A1
2886,1889,Nagaraj Gowda,36,M,A1
2887,1890,Kiran Murthy,39,M,A1
2888,1890,Shobha Patil,34,F,A2
2889,1891,Abdul Rao,27,M,A1
2890,1892,Karthik Kumar,42,M,A1
2891,1893,Chandrashekar Murthy,40,M,A1
2892,1894,Shivakumar,44,M,A1
2893,1895,Prakash Desai,22,M,A1
2894,1896,Shruthi,44,F,A1
2895,1897,Arun Sheikh,37,M,A1
2896,1897,Mary Sheikh,54,F,A2
2897,1897,Basavaraj Kumar,53,M,A3
2898,1898,Mahesh Sheikh,29,M,A1
2899,1898,Suresh Naik,38,M,A2
2900,1899,Venkatesh Murthy,24,M,A1
2901,1900,Deepak,25,M,A1
2902,1900,Lokesh Shetty,34,M,A2
2903,1901,Peter D'Souza,27,M,A1
2904,1902,Suresh Gowda,28,M,A1
2905,1903,Ravi Kumar,41,M,A1
2906,1904,Bhagya Desai,37,F,A1
2907,1905,Ravi Murthy,45,M,A1
2908,1905,Anand Sheikh,48,M,A2
2909,1905,Harish Poojary,34,M,A3
2910,1906,Umesh Khan,55,M,A1
2911,1906,Manjunath Murthy,47,M,A2
2912,1906,Prakash Gowda,20,M,A3
2913,1907,Arun Acharya,41,M,A1
2914,1908,Peter Poojary,23,M,A1
2915,1908,Nagaraj Murthy,43,M,A2
2916,1909,Nagaraj Gowda,30,M,A1
2917,1910,Basavaraj Poojary,33,M,A1
2918,1911,Girish Shetty,18,M,A1
2919,1911,Naveen Shetty,41,M,A2
2920,1912,Nagaraj Murthy,31,M,A1
2921,1912,Salman Murthy,43,M,A2
2922,1913,Prakash Acharya,19,M,A1
2923,1914,Deepak Murthy,18,M,A1
2924,1915,Anand Poojary,50,M,A1
2925,1916,Rekha Sheikh,52,F,A1
2926,1916,Shivakumar Hegde,47,M,A2
2927,1916,Manjula Patil,45,F,A3
2928,1917,Karthik Gowda,35,M,A1
2929,1918,Chandrashekar Sheikh,18,M,A1
2930,1919,Imran Shetty,50,M,A1
2931,1919,Girish Gowda,26,M,A2
2932,1920,Abdul Gowda,38,M,A1
2933,1921,Imran Reddy,54,M,A1
2934,1922,Fathima Fernandes,18,F,A1
2935,1923,Harish Sheikh,18,M,A1
2936,1924,Prakash Rao,54,M,A1
2937,1925,Raghavendra Fernandes,26,M,A1
2938,1926,Harish Khan,46,M,A1
2939,1927,Shivakumar Murthy,33,M,A1
2940,1927,Ayesha Shetty,48,F,A2
2941,1928,Meena Kulkarni,47,F,A1
2942,1929,Vinay,55,M,A1
2943,1930,Peter Khan,45,M,A1
2944,1931,Basavaraj Acharya,30,M,A1
2945,1932,Sunitha Fernandes,27,F,A1
2946,1932,Vinay Poojary,40,M,A2
2947,1933,Manjunath Naik,50,M,A1
2948,1934,Basavaraj Kulkarni,30,M,A1
2949,1935,Naveen Naik,20,M,A1
2950,1936,Peter D'Souza,32,M,A1
2951,1937,Lokesh Shetty,55,M,A1
2952,1938,Deepak Swamy,41,M,A1
2953,1938,Lokesh Acharya,19,M,A2
2954,1938,Vinay Acharya,43,M,A3
2955,1939,Mahesh Kumar,29,M,A1
2956,1940,Raghavendra Gowda,39,M,A1
2957,1940,Mahesh Reddy,18,M,A2
2958,1941,Nagaraj Khan,45,M,A1
2959,1942,Imran Swamy,46,M,A1
2960,1942,Salman Rao,24,M,A2
2961,1943,Kiran Kumar,45,M,A1
2962,1944,Naveen Hegde,49,M,A1
2963,1945,Santosh Kumar,27,M,A1
2964,1946,Joseph Naik,43,M,A1
2965,1946,Umesh Rao,20,M,A2
2966,1946,Chandrashekar Acharya,22,M,A3
2967,1947,Prakash Hegde,55,M,A1
2968,1948,Ravi Patil,31,M,A1
2969,1949,Deepak Fernandes,54,M,A1
2970,1949,Suresh Swamy,44,M,A2
2971,1950,Mahesh Hegde,26,M,A1
2972,1951,Bhagya Khan,51,F,A1
2973,1951,Roopa Patil,19,F,A2
2974,1951,Mahesh Swamy,47,M,A3
2975,1952,Anand,54,M,A1
2976,1953,Manjula Gowda,26,F,A1
2977,1953,Venkatesh Sheikh,37,M,A2
2978,1953,Venkatesh,55,M,A3
2979,1954,Chandrashekar Kumar,23,M,A1
2980,1954,Abdul Swamy,55,M,A2
2981,1955,Joseph Poojary,48,M,A1
2982,1956,Lokesh Khan,29,M,A1
2983,1957,Arun Acharya,34,M,A1
2984,1957,Karthik Patil,50,M,A2
2985,1958,Anand Acharya,20,M,A1
2986,1959,Ravi Kulkarni,53,M,A1
2987,1959,Peter Patil,52,M,A2
2988,1960,Lakshmi Acharya,20,F,A1
2989,1960,Venkatesh Reddy,18,M,A2
2990,1961,Nagaraj Reddy,48,M,A1
2991,1962,Mahesh Khan,48,M,A1
2992,1963,Umesh Murthy,19,M,A1
2993,1964,Raghavendra Kumar,41,M,A1
2994,1965,Naveen,45,M,A1
2995,1965,Ravi D'Souza,33,M,A2
2996,1966,Basavaraj Gowda,46,M,A1
2997,1967,Karthik Acharya,25,M,A1
2998,1968,Basavaraj Acharya,51,M,A1
2999,1968,Harish Fernandes,44,M,A2
3000,1969,Ayesha Hegde,51,F,A1
3001,1970,Anand Rao,31,M,A1
3002,1971,Salman Fernandes,19,M,A1
3003,1971,Santosh Khan,36,M,A2
3004,1972,Ravi Hegde,42,M,A1
3005,1973,Anand Hegde,31,M,A1
3006,1974,Anand Shetty,33,M,A1
3007,1974,Rekha Hegde,53,F,A2
3008,1974,Chandrashekar Murthy,25,M,A3
3009,1975,Salman Acharya,18,M,A1
3010,1976,Divya Khan,30,F,A1
3011,1976,Vani Hegde,20,F,A2
3012,1977,Umesh Rao,40,M,A1
3013,1978,Venkatesh Acharya,39,M,A1
3014,1978,Deepak Naik,32,M,A2
3015,1978,Chandrashekar Rao,27,M,A3
3016,1979,Abdul Sheikh,25,M,A1
3017,1980,Bhagya Rao,43,F,A1
3018,1981,Vinay Sheikh,40,M,A1
3019,1982,Manjunath Desai,37,M,A1
3020,1982,Ravi Patil,29,M,A2
3021,1982,Prakash Shetty,34,M,A3
3022,1983,Nagaraj Hegde,35,M,A1
3023,1984,Naveen Murthy,49,M,A1
3024,1984,Kiran Swamy,49,M,A2
3025,1985,Lokesh Desai,34,M,A1
3026,1986,Prakash Swamy,29,M,A1
3027,1987,Shruthi D'Souza,20,F,A1
3028,1988,Mahesh Reddy,52,M,A1
3029,1989,Nagaraj Shetty,47,M,A1
3030,1989,Santosh Reddy,51,M,A2
3031,1990,Santosh Reddy,26,M,A1
3032,1991,Chandrashekar Reddy,24,M,A1
3033,1992,Suresh Poojary,25,M,A1
3034,1993,Kiran Khan,35,M,A1
3035,1993,Imran Khan,50,M,A2
3036,1994,Shobha Kulkarni,36,F,A1
3037,1994,Naveen Rao,18,M,A2
3038,1995,Basavaraj Desai,51,M,A1
3039,1996,Basavaraj Hegde,39,M,A1
3040,1997,Peter Murthy,35,M,A1
3041,1998,Raghavendra Sheikh,30,M,A1
3042,1998,Joseph D'Souza,18,M,A2
3043,1998,Joseph Swamy,25,M,A3
3044,1999,Santosh Reddy,21,M,A1
3045,1999,Suresh Naik,55,M,A2
3046,1999,Manjunath Rao,21,M,A3
3047,2000,Sunitha Reddy,41,F,A1
3048,2001,Ravi Gowda,24,M,A1
3049,2001,Harish Rao,20,M,A2
3050,2002,Santosh Fernandes,50,M,A1
3051,2002,Manjunath Kulkarni,46,M,A2
3052,2002,Harish,54,M,A3
3053,2003,Salman,38,M,A1
3054,2003,Kiran,41,M,A2
3055,2003,Padma Gowda,39,F,A3
3056,2004,Salman Fernandes,51,M,A1
3057,2005,Girish D'Souza,39,M,A1
3058,2006,Abdul Kulkarni,43,M,A1
3059,2007,Prakash Acharya,36,M,A1
3060,2008,Deepak D'Souza,53,M,A1
3061,2009,Ravi Patil,18,M,A1
3062,2010,Joseph Shetty,25,M,A1
3063,2011,Harish,53,M,A1
3064,2012,Harish Swamy,50,M,A1
3065,2013,Nagaraj Kulkarni,33,M,A1
3066,2014,Santosh Patil,26,M,A1
3067,2014,Peter Fernandes,44,M,A2
3068,2014,Manjunath Naik,47,M,A3
3069,2015,Lokesh,40,M,A1
3070,2016,Anand Desai,49,M,A1
3071,2016,Arun Shetty,25,M,A2
3072,2017,Suresh Swamy,33,M,A1
3073,2017,Shruthi Acharya,21,F,A2
3074,2018,Meena Swamy,32,F,A1
3075,2018,Abdul Fernandes,54,M,A2
3076,2019,Imran Naik,53,M,A1
3077,2020,Kiran Swamy,35,M,A1
3078,2021,Anand,34,M,A1
3079,2022,Chandrashekar Naik,44,M,A1
3080,2022,Vinay Gowda,52,M,A2
3081,2023,Deepak D'Souza,54,M,A1
3082,2023,Meena Poojary,29,F,A2
3083,2024,Deepak D'Souza,49,M,A1
3084,2025,Karthik,34,M,A1
3085,2026,Mary D'Souza,51,F,A1
3086,2027,Basavaraj Khan,19,M,A1
3087,2027,Manjunath Naik,36,M,A2
3088,2028,Basavaraj Rao,35,M,A1
3089,2029,Basavaraj Poojary,29,M,A1
3090,2030,Vinay Khan,42,M,A1
3091,2031,Umesh Rao,33,M,A1
3092,2031,Santosh Gowda,49,M,A2
3093,2032,Santosh Naik,42,M,A1
3094,2033,Shivakumar Hegde,52,M,A1
3095,2034,Girish D'Souza,54,M,A1
3096,2034,Shobha Poojary,54,F,A2
3097,2035,Karthik Desai,49,M,A1
3098,2036,Kiran Kulkarni,22,M,A1
3099,2037,Karthik Murthy,18,M,A1
3100,2038,Joseph Gowda,24,M,A1
3101,2039,Joseph Swamy,20,M,A1
3102,2040,Raghavendra Kumar,39,M,A1
3103,2040,Venkatesh Khan,24,M,A2
3104,2041,Santosh Khan,40,M,A1
3105,2042,Umesh D'Souza,24,M,A1
3106,2042,Salman Gowda,24,M,A2
3107,2043,Deepak Rao,26,M,A1
3108,2044,Vani Shetty,38,F,A1
3109,2045,Karthik Gowda,21,M,A1
3110,2046,Basavaraj Sheikh,21,M,A1
3111,2047,Naveen Naik,53,M,A1
3112,2048,Manjunath Shetty,35,M,A1
3113,2049,Harish Patil,29,M,A1
3114,2049,Deepak Swamy,53,M,A2
3115,2050,Peter Naik,50,M,A1
3116,2051,Chandrashekar Khan,21,M,A1
3117,2051,Manjunath Naik,44,M,A2
3118,2051,Kiran Hegde,18,M,A3
3119,2052,Prakash Acharya,33,M,A1
3120,2053,Basavaraj Shetty,50,M,A1
3121,2053,Karthik Kumar,27,M,A2
3122,2054,Ayesha Poojary,24,F,A1
3123,2054,Shivakumar Gowda,20,M,A2
3124,2054,Santosh Fernandes,20,M,A3
3125,2055,Lokesh Desai,31,M,A1
3126,2056,Salman Kulkarni,27,M,A1
3127,2057,Sunitha,32,F,A1
3128,2058,Ayesha Khan,53,F,A1
3129,2059,Manjunath Khan,21,M,A1
3130,2059,Nagaraj Acharya,41,M,A2
3131,2060,Ravi Gowda,18,M,A1
3132,2061,Arun Fernandes,36,M,A1
3133,2062,Nagaraj Kulkarni,42,M,A1
3134,2063,Mahesh Sheikh,37,M,A1
3135,2064,Deepak Murthy,22,M,A1
3136,2065,Raghavendra,20,M,A1
3137,2065,Ravi Shetty,42,M,A2
3138,2066,Arun Shetty,20,M,A1
3139,2067,Chandrashekar Rao,34,M,A1
3140,2067,Nagaraj D'Souza,34,M,A2
3141,2068,Harish Poojary,53,M,A1
3142,2069,Ravi Rao,24,M,A1
3143,2069,Padma Kumar,27,F,A2
3144,2070,Prakash Shetty,41,M,A1
3145,2071,Manjula Fernandes,50,F,A1
3146,2071,Deepak Naik,35,M,A2
3147,2072,Naveen Khan,42,M,A1
3148,2073,Imran Patil,51,M,A1
3149,2073,Vinay Hegde,46,M,A2
3150,2074,Imran D'Souza,41,M,A1
3151,2075,Ravi Gowda,28,M,A1
3152,2075,Naveen Reddy,38,M,A2
3153,2076,Prakash Reddy,55,M,A1
3154,2077,Arun Kumar,47,M,A1
3155,2077,Karthik Kumar,30,M,A2
3156,2077,Vinay Rao,25,M,A3
3157,2078,Salman Khan,35,M,A1
3158,2079,Ravi Reddy,31,M,A1
3159,2080,Abdul Kumar,20,M,A1
3160,2081,Suresh Patil,43,M,A1
3161,2081,Lokesh Gowda,30,M,A2
3162,2081,Nagaraj,43,M,A3
3163,2082,Manjunath Kulkarni,55,M,A1
3164,2083,Umesh Desai,28,M,A1
3165,2084,Venkatesh,33,M,A1
3166,2084,Manjunath Poojary,25,M,A2
3167,2084,Fathima Shetty,37,F,A3
3168,2085,Nagaraj Gowda,35,M,A1
3169,2086,Karthik Hegde,23,M,A1
3170,2087,Girish Swamy,34,M,A1
3171,2088,Abdul Rao,49,M,A1
3172,2089,Ayesha Murthy,42,F,A1
3173,2090,Venkatesh Sheikh,55,M,A1
3174,2091,Shivakumar Khan,55,M,A1
3175,2091,Prakash Sheikh,22,M,A2
3176,2092,Deepak Murthy,42,M,A1
3177,2092,Mahesh Kulkarni,45,M,A2
3178,2093,Peter,22,M,A1
3179,2094,Harish,47,M,A1
3180,2094,Girish D'Souza,30,M,A2
3181,2094,Naveen Patil,29,M,A3
3182,2095,Prakash Poojary,51,M,A1
3183,2095,Deepak Murthy,54,M,A2
3184,2096,Ravi Acharya,37,M,A1
3185,2097,Basavaraj Kulkarni,24,M,A1
3186,2097,Ravi Khan,33,M,A2
3187,2097,Anand D'Souza,41,M,A3
3188,2098,Vinay Gowda,27,M,A1
3189,2098,Umesh Fernandes,49,M,A2
3190,2099,Pooja Kulkarni,30,F,A1
3191,2100,Imran Gowda,55,M,A1
3192,2100,Salman Hegde,41,M,A2
3193,2101,Savitha Poojary,41,F,A1
3194,2101,Suresh Sheikh,25,M,A2
3195,2102,Kiran Fernandes,20,M,A1
3196,2103,Deepak Kulkarni,50,M,A1
3197,2103,Salman Swamy,23,M,A2
3198,2103,Venkatesh Reddy,27,M,A3
3199,2104,Joseph Shetty,39,M,A1
3200,2105,Venkatesh Rao,24,M,A1
3201,2105,Girish Swamy,34,M,A2
3202,2106,Ayesha Rao,54,F,A1
3203,2107,Raghavendra Khan,45,M,A1
3204,2108,Venkatesh Murthy,45,M,A1
3205,2108,Abdul Reddy,22,M,A2
3206,2109,Nagaraj Desai,28,M,A1
3207,2110,Karthik Desai,52,M,A1
3208,2110,Abdul D'Souza,21,M,A2
3209,2111,Rekha Kumar,21,F,A1
3210,2112,Umesh Poojary,18,M,A1
3211,2113,Raghavendra,51,M,A1
3212,2114,Basavaraj Naik,44,M,A1
3213,2115,Salman Desai,50,M,A1
3214,2115,Nagaraj Rao,41,M,A2
3215,2116,Mahesh Acharya,38,M,A1
3216,2116,Naveen Murthy,55,M,A2
3217,2116,Vinay Naik,51,M,A3
3218,2117,Savitha Gowda,50,F,A1
3219,2117,Joseph D'Souza,22,M,A2
3220,2118,Prakash Poojary,33,M,A1
3221,2119,Lakshmi Khan,23,F,A1
3222,2119,Suresh Kumar,40,M,A2
3223,2120,Raghavendra,37,M,A1
3224,2120,Raghavendra Naik,47,M,A2
3225,2120,Abdul Naik,45,M,A3
3226,2121,Venkatesh,25,M,A1
3227,2122,Anand Kumar,23,M,A1
3228,2123,Santosh Khan,40,M,A1
3229,2123,Shivakumar Khan,53,M,A2
3230,2123,Vinay Hegde,22,M,A3
3231,2124,Savitha Hegde,25,F,A1
3232,2124,Prakash Sheikh,26,M,A2
3233,2124,Deepak D'Souza,51,M,A3
3234,2125,Suresh Acharya,39,M,A1
3235,2125,Chandrashekar Gowda,20,M,A2
3236,2126,Lokesh Desai,40,M,A1
3237,2126,Savitha,50,F,A2
3238,2127,Shivakumar Khan,26,M,A1
3239,2128,Anand Poojary,40,M,A1
3240,2128,Santosh Rao,25,M,A2
3241,2128,Mary Poojary,37,F,A3
3242,2129,Naveen,20,M,A1
3243,2130,Mahesh Fernandes,20,M,A1
3244,2131,Girish Desai,32,M,A1
3245,2131,Arun Khan,27,M,A2
3246,2132,Chandrashekar Kumar,50,M,A1
3247,2133,Basavaraj Desai,20,M,A1
3248,2133,Shobha Hegde,22,F,A2
3249,2134,Vinay Desai,27,M,A1
3250,2134,Anand,39,M,A2
3251,2135,Girish Patil,27,M,A1
3252,2136,Padma Rao,46,F,A1
3253,2136,Suresh Khan,53,M,A2
3254,2137,Karthik Sheikh,34,M,A1
3255,2138,Raghavendra Poojary,43,M,A1
3256,2139,Girish Swamy,26,M,A1
3257,2139,Umesh Swamy,46,M,A2
3258,2139,Ravi D'Souza,38,M,A3
3259,2140,Ravi Swamy,33,M,A1
3260,2140,Mahesh Kumar,51,M,A2
3261,2140,Salman Swamy,34,M,A3
3262,2141,Girish Desai,37,M,A1
3263,2141,Arun Gowda,20,M,A2
3264,2142,Naveen Khan,41,M,A1
3265,2142,Ayesha Gowda,25,F,A2
3266,2143,Anand Murthy,20,M,A1
3267,2144,Venkatesh Khan,51,M,A1
3268,2144,Suresh Fernandes,54,M,A2
3269,2145,Salman Fernandes,42,M,A1
3270,2145,Abdul Gowda,34,M,A2
3271,2146,Santosh Desai,20,M,A1
3272,2146,Salman,27,M,A2
3273,2146,Divya Shetty,35,F,A3
3274,2147,Lokesh Desai,38,M,A1
3275,2148,Vinay Shetty,32,M,A1
3276,2149,Prakash Kumar,24,M,A1
3277,2150,Basavaraj Acharya,28,M,A1
3278,2150,Nagaraj Sheikh,21,M,A2
3279,2151,Lokesh Naik,35,M,A1
3280,2152,Anand,24,M,A1
3281,2152,Karthik Swamy,26,M,A2
3282,2153,Lokesh Reddy,42,M,A1
